,date,state,fips,cases,deaths
19794,2021-02-25,North Dakota,38,99651,1471
19849,2021-02-26,North Dakota,38,99741,1472
19904,2021-02-27,North Dakota,38,99810,1475
19959,2021-02-28,North Dakota,38,99839,1475
20014,2021-03-01,North Dakota,38,99882,1475
20069,2021-03-02,North Dakota,38,99987,1477
20124,2021-03-03,North Dakota,38,100097,1478
20179,2021-03-04,North Dakota,38,100214,1478
20234,2021-03-05,North Dakota,38,100308,1478
20289,2021-03-06,North Dakota,38,100387,1479
20344,2021-03-07,North Dakota,38,100421,1479
20399,2021-03-08,North Dakota,38,100449,1479
20454,2021-03-09,North Dakota,38,100544,1479
20509,2021-03-10,North Dakota,38,100645,1481
20564,2021-03-11,North Dakota,38,100757,1485
20619,2021-03-12,North Dakota,38,100878,1486
20674,2021-03-13,North Dakota,38,100973,1488
20729,2021-03-14,North Dakota,38,101007,1488
20784,2021-03-15,North Dakota,38,101032,1488
20839,2021-03-16,North Dakota,38,101181,1489
20894,2021-03-17,North Dakota,38,101315,1490
20949,2021-03-18,North Dakota,38,101434,1490
21004,2021-03-19,North Dakota,38,101545,1491
21059,2021-03-20,North Dakota,38,101633,1492
21114,2021-03-21,North Dakota,38,101682,1492
21169,2021-03-22,North Dakota,38,101732,1492
21224,2021-03-23,North Dakota,38,101896,1494
21279,2021-03-24,North Dakota,38,102032,1495
21334,2021-03-25,North Dakota,38,102230,1497
21389,2021-03-26,North Dakota,38,102414,1498
21444,2021-03-27,North Dakota,38,102568,1498
21499,2021-03-28,North Dakota,38,102615,1498
21554,2021-03-29,North Dakota,38,102671,1498
21609,2021-03-30,North Dakota,38,102912,1498
21664,2021-03-31,North Dakota,38,103123,1498
21719,2021-04-01,North Dakota,38,103331,1498
21774,2021-04-02,North Dakota,38,103492,1498
21829,2021-04-03,North Dakota,38,103609,1498
21884,2021-04-04,North Dakota,38,103670,1498
21939,2021-04-05,North Dakota,38,103745,1497
21994,2021-04-06,North Dakota,38,104005,1499
22049,2021-04-07,North Dakota,38,104198,1499
22104,2021-04-08,North Dakota,38,104395,1499
22159,2021-04-09,North Dakota,38,104519,1501
22214,2021-04-10,North Dakota,38,104732,1502
22269,2021-04-11,North Dakota,38,104776,1502
22324,2021-04-12,North Dakota,38,104839,1502
22379,2021-04-13,North Dakota,38,105070,1504
22434,2021-04-14,North Dakota,38,105246,1505
22489,2021-04-15,North Dakota,38,105411,1506
22544,2021-04-16,North Dakota,38,105588,1509
22599,2021-04-17,North Dakota,38,105727,1510
22654,2021-04-18,North Dakota,38,105785,1510
22709,2021-04-19,North Dakota,38,105836,1510
22764,2021-04-20,North Dakota,38,106073,1513
22819,2021-04-21,North Dakota,38,106249,1515
22874,2021-04-22,North Dakota,38,106416,1515
22929,2021-04-23,North Dakota,38,106568,1517
22984,2021-04-24,North Dakota,38,106687,1517
23039,2021-04-25,North Dakota,38,106719,1517
23094,2021-04-26,North Dakota,38,106840,1517
23149,2021-04-27,North Dakota,38,107029,1517
23204,2021-04-28,North Dakota,38,107185,1517
23259,2021-04-29,North Dakota,38,107329,1522
23314,2021-04-30,North Dakota,38,107504,1523
23369,2021-05-01,North Dakota,38,107670,1525
23424,2021-05-02,North Dakota,38,107739,1525
23479,2021-05-03,North Dakota,38,107794,1525
23534,2021-05-04,North Dakota,38,107943,1525
23589,2021-05-05,North Dakota,38,108112,1528
23644,2021-05-06,North Dakota,38,108249,1530
23699,2021-05-07,North Dakota,38,108371,1529
23754,2021-05-08,North Dakota,38,108469,1529
23809,2021-05-09,North Dakota,38,108512,1529
23864,2021-05-10,North Dakota,38,108556,1529
23919,2021-05-11,North Dakota,38,108682,1532
23974,2021-05-12,North Dakota,38,108793,1532
24029,2021-05-13,North Dakota,38,108907,1533
24084,2021-05-14,North Dakota,38,109003,1534
24139,2021-05-15,North Dakota,38,109087,1534
24194,2021-05-16,North Dakota,38,109134,1534
24249,2021-05-17,North Dakota,38,109165,1534
24304,2021-05-18,North Dakota,38,109265,1534
24359,2021-05-19,North Dakota,38,109392,1536
24414,2021-05-20,North Dakota,38,109470,1537
24469,2021-05-21,North Dakota,38,109539,1537
24524,2021-05-22,North Dakota,38,109607,1537
24579,2021-05-23,North Dakota,38,109633,1537
24634,2021-05-24,North Dakota,38,109663,1537
24689,2021-05-25,North Dakota,38,109743,1537
24744,2021-05-26,North Dakota,38,109810,1539
24799,2021-05-27,North Dakota,38,109851,1541
24854,2021-05-28,North Dakota,38,109900,1543
24909,2021-05-29,North Dakota,38,109946,1543
24964,2021-05-30,North Dakota,38,109966,1543
25019,2021-05-31,North Dakota,38,109975,1543
25074,2021-06-01,North Dakota,38,109993,1543
25129,2021-06-02,North Dakota,38,110076,1543
25184,2021-06-03,North Dakota,38,110129,1546
25239,2021-06-04,North Dakota,38,110182,1546
25294,2021-06-05,North Dakota,38,110209,1547
25349,2021-06-06,North Dakota,38,110230,1547
25404,2021-06-07,North Dakota,38,110246,1547
25459,2021-06-08,North Dakota,38,110285,1547
25514,2021-06-09,North Dakota,38,110329,1548
25569,2021-06-10,North Dakota,38,110382,1548
25624,2021-06-11,North Dakota,38,110417,1551
25679,2021-06-12,North Dakota,38,110457,1551
25734,2021-06-13,North Dakota,38,110463,1551
25789,2021-06-14,North Dakota,38,110471,1551
25844,2021-06-15,North Dakota,38,110504,1552
25899,2021-06-16,North Dakota,38,110523,1553
25954,2021-06-17,North Dakota,38,110551,1554
26009,2021-06-18,North Dakota,38,110575,1554
26064,2021-06-19,North Dakota,38,110590,1554
26119,2021-06-20,North Dakota,38,110598,1554
26174,2021-06-21,North Dakota,38,110602,1554
26229,2021-06-22,North Dakota,38,110629,1557
26284,2021-06-23,North Dakota,38,110645,1557
26339,2021-06-24,North Dakota,38,110658,1558
26394,2021-06-25,North Dakota,38,110675,1558
26449,2021-06-26,North Dakota,38,110688,1559
26504,2021-06-27,North Dakota,38,110694,1559
26559,2021-06-28,North Dakota,38,110697,1559
26614,2021-06-29,North Dakota,38,110711,1559
26669,2021-06-30,North Dakota,38,110738,1559
26724,2021-07-01,North Dakota,38,110749,1559
26779,2021-07-02,North Dakota,38,110760,1559
26834,2021-07-03,North Dakota,38,110765,1559
26889,2021-07-04,North Dakota,38,110767,1559
26944,2021-07-05,North Dakota,38,110776,1559
26999,2021-07-06,North Dakota,38,110782,1559
27054,2021-07-07,North Dakota,38,110810,1559
27109,2021-07-08,North Dakota,38,110839,1561
27164,2021-07-09,North Dakota,38,110852,1563
27219,2021-07-10,North Dakota,38,110879,1563
27274,2021-07-11,North Dakota,38,110888,1563
27329,2021-07-12,North Dakota,38,110889,1563
27384,2021-07-13,North Dakota,38,110930,1563
27439,2021-07-14,North Dakota,38,110957,1567
27494,2021-07-15,North Dakota,38,110989,1567
27549,2021-07-16,North Dakota,38,111006,1567
27604,2021-07-17,North Dakota,38,111031,1568
27659,2021-07-18,North Dakota,38,111039,1568
27714,2021-07-19,North Dakota,38,111050,1568
27769,2021-07-20,North Dakota,38,111098,1568
27824,2021-07-21,North Dakota,38,111124,1569
27879,2021-07-22,North Dakota,38,111158,1569
27934,2021-07-23,North Dakota,38,111201,1569
27989,2021-07-24,North Dakota,38,111246,1569
28044,2021-07-25,North Dakota,38,111258,1569
28099,2021-07-26,North Dakota,38,111296,1569
28154,2021-07-27,North Dakota,38,111362,1569
28209,2021-07-28,North Dakota,38,111442,1569
28264,2021-07-29,North Dakota,38,111517,1569
28319,2021-07-30,North Dakota,38,111601,1570
28374,2021-07-31,North Dakota,38,111675,1570
28429,2021-08-01,North Dakota,38,111705,1570
28484,2021-08-02,North Dakota,38,111730,1570
28539,2021-08-03,North Dakota,38,111868,1571
28594,2021-08-04,North Dakota,38,111964,1572
28649,2021-08-05,North Dakota,38,112081,1572
28704,2021-08-06,North Dakota,38,112200,1573
28759,2021-08-07,North Dakota,38,112316,1573
28814,2021-08-08,North Dakota,38,112367,1573
28869,2021-08-09,North Dakota,38,112393,1573
28924,2021-08-10,North Dakota,38,112591,1573
28979,2021-08-11,North Dakota,38,112775,1574
29034,2021-08-12,North Dakota,38,112925,1576
29089,2021-08-13,North Dakota,38,113094,1576
29144,2021-08-14,North Dakota,38,113256,1576
29199,2021-08-15,North Dakota,38,113361,1576
29254,2021-08-16,North Dakota,38,113435,1576
29309,2021-08-17,North Dakota,38,113704,1579
29364,2021-08-18,North Dakota,38,113956,1579
29419,2021-08-19,North Dakota,38,114210,1580
29474,2021-08-20,North Dakota,38,114512,1581
29529,2021-08-21,North Dakota,38,114721,1582
29584,2021-08-22,North Dakota,38,114837,1582
29639,2021-08-23,North Dakota,38,114946,1582
29694,2021-08-24,North Dakota,38,115343,1584
29749,2021-08-25,North Dakota,38,115700,1587
29804,2021-08-26,North Dakota,38,116054,1588
29859,2021-08-27,North Dakota,38,116337,1592
29914,2021-08-28,North Dakota,38,116698,1592
29969,2021-08-29,North Dakota,38,116870,1592
30024,2021-08-30,North Dakota,38,117009,1592
30079,2021-08-31,North Dakota,38,117529,1592
30134,2021-09-01,North Dakota,38,117987,1593
30189,2021-09-02,North Dakota,38,118523,1594
30244,2021-09-03,North Dakota,38,118963,1596
30299,2021-09-04,North Dakota,38,119383,1596
30354,2021-09-05,North Dakota,38,119588,1596
30409,2021-09-06,North Dakota,38,119724,1596
30464,2021-09-07,North Dakota,38,119995,1596
30519,2021-09-08,North Dakota,38,120634,1599
30574,2021-09-09,North Dakota,38,121249,1603
30629,2021-09-10,North Dakota,38,121881,1603
30684,2021-09-11,North Dakota,38,122383,1605
30739,2021-09-12,North Dakota,38,122591,1605
30794,2021-09-13,North Dakota,38,122768,1605
30849,2021-09-14,North Dakota,38,123136,1608
30904,2021-09-15,North Dakota,38,124079,1612
30959,2021-09-16,North Dakota,38,124652,1616
31014,2021-09-17,North Dakota,38,125142,1617
31069,2021-09-18,North Dakota,38,125630,1618
31124,2021-09-19,North Dakota,38,125829,1618
31179,2021-09-20,North Dakota,38,126050,1618
31234,2021-09-21,North Dakota,38,126675,1626
31290,2021-09-22,North Dakota,38,127316,1628
31346,2021-09-23,North Dakota,38,127945,1628
31402,2021-09-24,North Dakota,38,128586,1631
31458,2021-09-25,North Dakota,38,129223,1638
31514,2021-09-26,North Dakota,38,129506,1638
31570,2021-09-27,North Dakota,38,129724,1638
31626,2021-09-28,North Dakota,38,130608,1641
31682,2021-09-29,North Dakota,38,131433,1644
31738,2021-09-30,North Dakota,38,132192,1645
31794,2021-10-01,North Dakota,38,132842,1645
31850,2021-10-02,North Dakota,38,133553,1655
31906,2021-10-03,North Dakota,38,133819,1655
31962,2021-10-04,North Dakota,38,134096,1654
32018,2021-10-05,North Dakota,38,134955,1656
32074,2021-10-06,North Dakota,38,135761,1662
32130,2021-10-07,North Dakota,38,136467,1668
32186,2021-10-08,North Dakota,38,137160,1669
32242,2021-10-09,North Dakota,38,137712,1676
32298,2021-10-10,North Dakota,38,137985,1676
32354,2021-10-11,North Dakota,38,138215,1676
32410,2021-10-12,North Dakota,38,138936,1686
32466,2021-10-13,North Dakota,38,139597,1692
32522,2021-10-14,North Dakota,38,140220,1696
32578,2021-10-15,North Dakota,38,140780,1703
32634,2021-10-16,North Dakota,38,141302,1714
32690,2021-10-17,North Dakota,38,141518,1714
32746,2021-10-18,North Dakota,38,141717,1714
32802,2021-10-19,North Dakota,38,142441,1724
32858,2021-10-20,North Dakota,38,143019,1732
32914,2021-10-21,North Dakota,38,143555,1737
32970,2021-10-22,North Dakota,38,144123,1749
33026,2021-10-23,North Dakota,38,144594,1753
33082,2021-10-24,North Dakota,38,144783,1753
33138,2021-10-25,North Dakota,38,145038,1753
33194,2021-10-26,North Dakota,38,145779,1770
33250,2021-10-27,North Dakota,38,146423,1782
33306,2021-10-28,North Dakota,38,147089,1787
33362,2021-10-29,North Dakota,38,147607,1792
33418,2021-10-30,North Dakota,38,148127,1798
33474,2021-10-31,North Dakota,38,148430,1798
33530,2021-11-01,North Dakota,38,148587,1798
33586,2021-11-02,North Dakota,38,149243,1810
33642,2021-11-03,North Dakota,38,149892,1815
33698,2021-11-04,North Dakota,38,150503,1820
33754,2021-11-05,North Dakota,38,151077,1824
33810,2021-11-06,North Dakota,38,151680,1827
33866,2021-11-07,North Dakota,38,151876,1827
33922,2021-11-08,North Dakota,38,152036,1827
33978,2021-11-09,North Dakota,38,152818,1832
34034,2021-11-10,North Dakota,38,153461,1838
34090,2021-11-11,North Dakota,38,154085,1840
34146,2021-11-12,North Dakota,38,154487,1840
34202,2021-11-13,North Dakota,38,154986,1851
34258,2021-11-14,North Dakota,38,155190,1851
34314,2021-11-15,North Dakota,38,155376,1851
34370,2021-11-16,North Dakota,38,156150,1859
34426,2021-11-17,North Dakota,38,156776,1867
34482,2021-11-18,North Dakota,38,157418,1875
34538,2021-11-19,North Dakota,38,157888,1887
34594,2021-11-20,North Dakota,38,158375,1889
34650,2021-11-21,North Dakota,38,158523,1889
34706,2021-11-22,North Dakota,38,158744,1889
34762,2021-11-23,North Dakota,38,159411,1899
34818,2021-11-24,North Dakota,38,159880,1905
34874,2021-11-25,North Dakota,38,160588,1912
34930,2021-11-26,North Dakota,38,160762,1912
34986,2021-11-27,North Dakota,38,161131,1915
35042,2021-11-28,North Dakota,38,161340,1915
35098,2021-11-29,North Dakota,38,161491,1915
35154,2021-11-30,North Dakota,38,162332,1930
35210,2021-12-01,North Dakota,38,163014,1936
35266,2021-12-02,North Dakota,38,163603,1945
35322,2021-12-03,North Dakota,38,164126,1950
35378,2021-12-04,North Dakota,38,164577,1953
35434,2021-12-05,North Dakota,38,164740,1953
35490,2021-12-06,North Dakota,38,164850,1954
35546,2021-12-07,North Dakota,38,165414,1967
35602,2021-12-08,North Dakota,38,165884,1978
35658,2021-12-09,North Dakota,38,166272,1983
35714,2021-12-10,North Dakota,38,166641,1985
35770,2021-12-11,North Dakota,38,167039,1989
35826,2021-12-12,North Dakota,38,167188,1989
35882,2021-12-13,North Dakota,38,167312,1989
35938,2021-12-14,North Dakota,38,167861,2005
35994,2021-12-15,North Dakota,38,168296,2011
36050,2021-12-16,North Dakota,38,168711,2016
36106,2021-12-17,North Dakota,38,169039,2020
36162,2021-12-18,North Dakota,38,169204,2023
36218,2021-12-19,North Dakota,38,169478,2023
36274,2021-12-20,North Dakota,38,169588,2023
36330,2021-12-21,North Dakota,38,170031,2033
36386,2021-12-22,North Dakota,38,170414,2036
36442,2021-12-23,North Dakota,38,170828,2038
36498,2021-12-24,North Dakota,38,171237,2040
36554,2021-12-25,North Dakota,38,171404,2040
36610,2021-12-26,North Dakota,38,171473,2040
36666,2021-12-27,North Dakota,38,171590,2040
36722,2021-12-28,North Dakota,38,172011,2047
36778,2021-12-29,North Dakota,38,172652,2050
36834,2021-12-30,North Dakota,38,173424,2052
36890,2021-12-31,North Dakota,38,174220,2057
36946,2022-01-01,North Dakota,38,174671,2057
37002,2022-01-02,North Dakota,38,174787,2057
37058,2022-01-03,North Dakota,38,175145,2057
37114,2022-01-04,North Dakota,38,176374,2060
37170,2022-01-05,North Dakota,38,177857,2068
37226,2022-01-06,North Dakota,38,179206,2072
37282,2022-01-07,North Dakota,38,180691,2073
37338,2022-01-08,North Dakota,38,181621,2074
37394,2022-01-09,North Dakota,38,182583,2074
37450,2022-01-10,North Dakota,38,183058,2074
37506,2022-01-11,North Dakota,38,184658,2079
37562,2022-01-12,North Dakota,38,187573,2086
37618,2022-01-13,North Dakota,38,190189,2088
37674,2022-01-14,North Dakota,38,192284,2091
37730,2022-01-15,North Dakota,38,194523,2092
37786,2022-01-16,North Dakota,38,195590,2092
37842,2022-01-17,North Dakota,38,196344,2092
37898,2022-01-18,North Dakota,38,199259,2093
37954,2022-01-19,North Dakota,38,202379,2102
38010,2022-01-20,North Dakota,38,205384,2107
38066,2022-01-21,North Dakota,38,208047,2114
38122,2022-01-22,North Dakota,38,210525,2116
38178,2022-01-23,North Dakota,38,211087,2116
38234,2022-01-24,North Dakota,38,211087,2116
38290,2022-01-25,North Dakota,38,214506,2125
38346,2022-01-26,North Dakota,38,216861,2135
38402,2022-01-27,North Dakota,38,219007,2137
38458,2022-01-28,North Dakota,38,221072,2140
38514,2022-01-29,North Dakota,38,222695,2140
38570,2022-01-30,North Dakota,38,223409,2140
38626,2022-01-31,North Dakota,38,223767,2140
38682,2022-02-01,North Dakota,38,225508,2140
38738,2022-02-02,North Dakota,38,226745,2162
38794,2022-02-03,North Dakota,38,228087,2168
38850,2022-02-04,North Dakota,38,229271,2174
38906,2022-02-05,North Dakota,38,230163,2177
38962,2022-02-06,North Dakota,38,230166,2177
39018,2022-02-07,North Dakota,38,230868,2177
39074,2022-02-08,North Dakota,38,231841,2186
39130,2022-02-09,North Dakota,38,232723,2190
39186,2022-02-10,North Dakota,38,233538,2193
39242,2022-02-11,North Dakota,38,234205,2198
39298,2022-02-12,North Dakota,38,234675,2201
39354,2022-02-13,North Dakota,38,234875,2201
39410,2022-02-14,North Dakota,38,234998,2201
39466,2022-02-15,North Dakota,38,235447,2212
39522,2022-02-16,North Dakota,38,235873,2215
39578,2022-02-17,North Dakota,38,236267,2216
39634,2022-02-18,North Dakota,38,236553,2219
39690,2022-02-19,North Dakota,38,236784,2221
39746,2022-02-20,North Dakota,38,236897,2221
39802,2022-02-21,North Dakota,38,236955,2221
39858,2022-02-22,North Dakota,38,237139,2221
39914,2022-02-23,North Dakota,38,237326,2227
39970,2022-02-24,North Dakota,38,237599,2230
40026,2022-02-25,North Dakota,38,237802,2234
40082,2022-02-26,North Dakota,38,237935,2239
40138,2022-02-27,North Dakota,38,238029,2239
40194,2022-02-28,North Dakota,38,238053,2239
40250,2022-03-01,North Dakota,38,238207,2241
40306,2022-03-02,North Dakota,38,238354,2246
40362,2022-03-03,North Dakota,38,238505,2252
40418,2022-03-04,North Dakota,38,238625,2252
40474,2022-03-05,North Dakota,38,238702,2258
40530,2022-03-06,North Dakota,38,238753,2258
40586,2022-03-07,North Dakota,38,238784,2258
40642,2022-03-08,North Dakota,38,238863,2261
40698,2022-03-09,North Dakota,38,238955,2265
40754,2022-03-10,North Dakota,38,239043,2270
40810,2022-03-11,North Dakota,38,239125,2270
40866,2022-03-12,North Dakota,38,239189,2273
40922,2022-03-13,North Dakota,38,239216,2273
40978,2022-03-14,North Dakota,38,239230,2273
41034,2022-03-15,North Dakota,38,239283,2275
41090,2022-03-16,North Dakota,38,239339,2276
41146,2022-03-17,North Dakota,38,239391,2279
41202,2022-03-18,North Dakota,38,239442,2279
41258,2022-03-19,North Dakota,38,239442,2279
41314,2022-03-20,North Dakota,38,239442,2279
41370,2022-03-21,North Dakota,38,239442,2279
41426,2022-03-22,North Dakota,38,239442,2279
